"xxx"	"xxx"	"xxx"	"Student at Columbia University in the City of New York"	"New York, New York"	196	"Columbia University in the City of New York"	2014	2018	"   Double Major in English and American Studies"	"   Bachelor of Arts (B.A.)"	""	NA	""	""	""	""	NA	NA	""	""	"ART21, Inc."	2012.7	"2012.8"	"   Office of Development Intern"	""	"The Big Roundtable"	2013.6	"2014.8"	"   Social Network Intern"	""	"The New York Times"	2015.2	"present"	"   Submission Reader"	""	NA
"xxx"	"xxx"	"xxx"	"Contributing Editor at Public Books"	"New York, New York"	239	"University of California, Berkeley"	2017	2022	""	"   Doctor of Philosophy - PhD"	"Columbia University in the City of New York"	2010	"2014"	"   English &amp; Comparative Literature, Creative Writing (Fiction)"	"   Bachelor of Arts (B.A.), summa cum laude"	"The Dalton School"	2006	2010	""	""	"Roxana Robinson, Novelist"	2014.5	"2017.5"	"   Freelance Research Assistant"	"   Remote"	"Ministerio de Cultura (Espa̱a)"	2014.9	"2016.6"	"   North American Language and Cultural Assistant"	"   Salamanca, Spain and Madrid, Spain"	"PEN American Center"	2015.9	"2016.6"	"   Flash Series Volunteer"	"   Remote"	NA
"xxx"	"xxx"	"xxx"	"Student at Columbia University"	"New York, New York"	500	"Columbia University in the City of New York"	2017	2019	"   Financial Engineering"	"   Master of Science - MS"	"Columbia University in the City of New York"	2012	"2016"	"   Financial Economics, Philosophy"	"   Bachelor of Arts (B.A.)"	"Ecole Active Bilingue Jeannine Manuel"	2002	2012	"   Social Sciences and Economics Track"	"   High School"	"Columbia University in the City of New York"	2014.4	"2015.1"	"   Research Assistant"	""	"Simparel"	2014.5	"2014.7"	"   Marketing Intern"	""	"J.P. Morgan"	2015.6	"2015.7"	"   Summer Analyst"	""	NA
"xxx"	"xxx"	"xxx"	"Undergraduate Student at Columbia University"	"New York, New York"	500	"Columbia University in the City of New York"	2014	2018	"   Pre-Med (Conc. in Sociology // Human Rights)"	""	""	NA	""	""	""	""	NA	NA	""	""	"English Dermatology"	2013.6	"2013.7"	"   Receptionist &amp; IT Department Associate"	""	"City of Surprise: City Hall"	2014.4	"2014.8"	"   Youth Civic Leader"	""	"Carman Hall (Columbia University)"	2014.9	"2015.5"	"   Dorm Hall President"	""	NA
"xxx"	"xxx"	"xxx"	"Private Equity Associate at Apax Partners"	"Greater New York City Area"	500	"Columbia University in the City of New York"	2011	2015	"   Financial Economics, Psychology"	"   Bachelor of Science (B.S.)"	"Lynbrook High School"	2007	"2011"	""	""	""	NA	NA	""	""	"Columbia Bartending Agency and School of Mixology"	2013.5	"2015.5"	"   Bartender"	""	"Morgan Stanley"	2013.9	"2014.4"	"   Intern"	"   Greater New York City Area"	"Bank of America"	2014.6	"2014.8"	"   Investment Banking Summer Analyst"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"Incoming Associate at L.E.K. Consulting"	"Winnetka, Illinois"	500	""	NA	NA	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Columbia University Department of Mathematics"	2014.9	"2015.5"	"   Teaching Assistant"	"   New York, NY"	"Prudential Financial"	2015.5	"2015.5"	"   Prudential&#39;s Peak Leadership Conference"	""	"Deutsche Bank"	2015.6	"2015.8"	"   Investment Banking Summer Analyst"	"   New York, NY"	NA
"xxx"	"xxx"	"xxx"	"Global Wealth Management Analyst at J.P.Morgan Chase"	"Greater New York City Area"	461	"Columbia University - Fu Foundation School of Engineering and Applied Science"	2011	2015	"   Financial Engineering"	"   Bachelor of Science (BS)"	"Nanjing Foreign Language School"	2005	"2011"	""	"   High School Diploma"	""	NA	NA	""	""	"Hua An Fund Management Co. Ltd."	2013.5	"2013.6"	"   Financial Engineering Summer Analyst"	"   Shanghai City, China"	"HSBC"	2013.7	"2013.8"	"   Corporate Banking Summer Analyst"	"   China"	"Columbia University in the City of New York"	2014.1	"2014.5"	"   Teaching Assistant"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"Global Capital Markets Analyst at Morgan Stanley"	"New York, New York"	500	"OpenDoor"	2014	2014	"   Finance"	"   The Wall Street Virtual Academy, sponsored by Bank of America Merrill Lynch"	"Columbia University in the City of New York"	2013	"2017"	"   Operations Research"	"   Bachelor&#39;s degree"	""	NA	NA	""	""	"Columbia University in the City of New York"	2013.8	"present"	"   Student"	""	"Columbia University in the City of New York"	2014.9	"2015.1"	"   Student Coordinator"	"   Greater New York City Area"	"Answers"	2015.5	"2015.8"	"   Corporate Development Intern"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"Associate at WilmerHale"	"Greater Boston Area"	500	"Columbia Law School"	2011	2014	""	"   Doctor of Law (J.D.), James Kent Scholar, Harlan Fiske Stone Scholar"	"Northwestern University"	2001	"2005"	"   European History, Theater"	"   Bachelor of Science (BS)"	""	NA	NA	""	""	"WilmerHale"	2013.5	"2013.7"	"   Summer Associate"	"   Greater Boston Area"	"WilmerHale"	2014.1	"2015.9"	"   Associate"	""	"United States District Court for the District of Massachusetts"	2015.9	"2016.7"	"   Law Clerk"	""	NA
"xxx"	"xxx"	"xxx"	"Recognized expert in online learning, higher education and instructional design"	"Denver, Colorado"	500	"Florida Atlantic University"	2004	2007	"   Comparative Studies"	"   Ph.D."	"Marist College"	1999	"2001"	"   Information Systems"	"   MS"	"Syracuse University - Martin J. Whitman School of Management"	1982	1985	"   Marketing"	"   BS"	"NRR (Nancy Rubin) Consulting"	2005.9	"present"	"   Owner"	""	"Learning Objects, Inc."	2009.12	"2011.9"	"   Product Education"	""	"Columbia University"	2012.12	"2014.3"	"   Director of Online Learning and Social Media"	"   School of Continuing Education"	NA
