"xxx"	"xxx"	"xxx"	"Student at Columbia University"	"New York, New York"	159	"Columbia University in the City of New York"	2016	"2018"	"   Electrical Engineering"	"   Master of Science (MS)"	"National Institute of Technology Karnataka"	2012	"2016"	"   Electronics and Communications Engineering"	"   Bachelor of Technology (B.Tech.)"	""	NA	NA	""	""	"Indian Institute of Science"	2014.5	"2014.8"	"   Research Assistant"	"   Bangalore"	"TÃ©lÃ©com ParisTech"	2015.12	"2016.5"	"   Research Assistant"	"   Paris Area, France"	"Tata Institute of Fundamental Research, Mumbai"	2015.5	"2015.8"	"   Research Assistant"	"   Mumbai Area, India"	NA
"xxx"	"xxx"	"xxx"	"Analyst"	"Shenzhen City, Guangdong, China"	122	"Beijing University of Posts and Telecommunications (BUPT)"	NA	""	"   Communications Engineering; Communications Engineering"	"   B.S"	"Columbia University in the City of New York"	2015	"2016"	"   Computer Engineering"	"   Masterâs Degree"	""	NA	NA	""	""	"Deloitte Consulting"	2018.1	"present"	"   Analyst"	"   Shenzhen, Guangdong, China"	""	NA	""	""	""	""	NA	""	""	""	NA
"xxx"	"xxx"	"xxx"	"Student at University of Missouri"	"Columbia, Missouri"	28	"University of Missouri-Columbia"	2016	"2020"	"   Electrical  Engineering"	""	"Warren Township High School"	2012	"2016"	""	""	""	NA	NA	""	""	"Veracity Hospitality LLC"	2015.7	"2017.2"	"   Bellman"	"   Greater Chicago Area"	"KHM PLASTICS, INC."	2016.1	"2016.7"	"   Warehouse Worker"	"   Greater Chicago Area"	""	NA	""	""	""	NA
"xxx"	"xxx"	"xxx"	"Electronics Technologist at Nav Canada"	"Surrey, British Columbia, Canada"	182	"University of Victoria"	2012	"2015"	"   Electrical and Electronics Engineering"	"   Bachelor&#39;s degree"	"Camosun College"	2012	"2012"	"   Electrical and Electronics Engineering"	"   Advanced Diploma in Electrical Engineering Bridge"	"British Columbia Institution of Technology"	2010	2012	"   Electrical and Computer Engineering"	""	"SoundQuest Distribution"	2009.3	"2009.9"	"   Assistant Technician"	""	"Powertech"	2013.4	"2013.9"	"   Smart Utility Electrical Engineering Co-Op"	"   Surrey, BC"	"BC Hydro"	2014.5	"2014.12"	"   Electrical Engineering Coop"	"   Edmonds"	NA
"xxx"	"xxx"	"xxx"	"Portfolio Manager at EE Capital Pte Ltd"	"Brooklyn, New York"	322	"University of Washington"	1995	"2001"	"   Economics"	"   Ph.D."	"University of California, Berkeley"	1990	"1994"	"   Economics and Applied Mathematics"	"   Bachelor of Arts (B.A.)"	""	NA	NA	""	""	"Brown Brothers Harriman &amp; Co."	2001.1	"2004.6"	"   Analyst, Assistant Vice President"	""	"Franklin Templeton Investments"	2004.6	"2015.1"	"   Portfolio Manager/Analyst, Vice President"	""	"Mansford Properties, LLC"	2012.4	"present"	"   Principal"	""	NA
"xxx"	"xxx"	"xxx"	"Senior Financial Sector Specialist, World Bank"	"Washington, District Of Columbia"	500	"RMIT University"	2000	"2002"	"   Finance and Economics"	"   Bachelor of Business"	""	NA	""	""	""	""	NA	NA	""	""	"RAM Rating Services Berhad"	2003.5	"2007.12"	"   Senior Analyst, Infrastructure &amp; Utilities, Project Financing"	"   Kuala Lumpur, Malaysia"	"RAM Rating Services Bhd"	2008.1	"2011.9"	"   Manager, Structured Finance"	"   Malaysia"	"BNP Paribas Malaysia"	2011.1	"2013.3"	"   Head, Credit Analysts"	"   Malaysia"	NA
"xxx"	"xxx"	"xxx"	"Graduate Student at Columbia University | Seeking Full-Time Software Engineer Opportunities"	"Greater New York City Area"	155	"Columbia University in the City of New York"	2016	"2017"	"   Electrical Engineering"	"   Master&#39;s degree"	"Xidian University"	2012	"2016"	"   Telecommunications Engineering"	"   Bachelor&#39;s degree"	""	NA	NA	""	""	"Menusifu Inc."	2017.5	"2017.8"	"   Software Engineer Intern"	"   Greater New York City Area"	""	NA	""	""	""	""	NA	""	""	""	NA
"xxx"	"xxx"	"xxx"	"ASIC - Physical Design Intern   at Juniper Networks"	"New York, New York"	500	"Columbia University in the City of New York"	2016	"2017.12"	"   Electrical Engineering"	"   Master&#39;s degree"	"Stanford University"	2014	"2014"	"   Device Design; Digital Signal Processing; Observational Astronomy"	"   Non Degree Course (Summer Session)"	"Guru Gobind Singh Indraprastha University"	2011	2015	"   Electrical, Electronics and Communications Engineering"	"   Bachelor of Technology (BTech)"	"Indian Institute of Technology, Delhi"	2012.6	"2012.7"	"   Summer Research Intern"	"   New Delhi Area, India"	"Indian Institute of Technology, Delhi"	2015.7	"2016.7"	"   Research Project Assistant"	"   New Delhi Area, India"	"Juniper Networks"	2017.5	"2017.8"	"   ASIC - Physical Design Intern"	"   Sunnyvale, California"	NA
"xxx"	"xxx"	"xxx"	"Software Engineer at Snapchat, Inc."	"New York, New York"	254	"Columbia University in the City of New York"	2014	"2016"	"   Electrical Engineering"	"   Master of Science (MS)"	"Fudan University"	2010	"2014"	"   Physics"	"   Bachelor of Science (BS)"	""	NA	NA	""	""	"GE"	2013.7	"2013.12"	"   Global Research Intern"	"   Shanghai City, China"	"P1 Analytics, Inc."	2015.6	"2015.8"	"   Software Development Intern"	"   Miami/Fort Lauderdale Area"	"Columbia University in the City of New York"	2015.9	"2015.12"	"   Graduate Teaching Assistant"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"PhD Candidate at The University of British Columbia"	"British Columbia, Canada"	440	"The University of British Columbia"	2016	"2020"	"   Electrical Engineering"	"   Doctor of Philosophy (PhD)"	"Universiti Teknologi Malaysia"	2009	"2010"	"   Engineering Mathematics"	"   Master of Science"	"Universiti Teknologi Malaysia"	2006	2009	"   Mathematics"	"   Bachelor of Science (B.Sc.)"	"UNIVERSITI TEKNIKAL MALAYSIA MELAKA"	2011.4	"2016.1"	"   Lecturer"	"   Durian Tunggal, Malacca, Malaysia"	"Universiti Teknikal Malaysia Melaka"	2014.7	"present"	"   Apple Professional Development Consultant"	"   Melaka"	"Universiti Teknikal Malaysia Melaka"	2015.5	"present"	"   Apple Distinguished Educator Class 2015"	"   Melaka"	NA
