"xxx"	"xxx"	"xxx"	"Assistant Vice President at Citi"	"New York, New York"	245	"New York University"	2015	"2017"	"   Mathematics in Finance"	"   Master of Science (M.S.)"	"The Ohio State University"	2012	"2014"	"   Mathematics"	"   Bachelor of Science (B.S.)"	"The Ohio State University - The Max M. Fisher College of Business"	2011	2014	"   Finance"	"   Bachelor of Science in Business Administration (B.S.B.A.)"	"SS&amp;C GlobeOp"	2016.6	"2016.9"	"   Summer Intern"	"   Greater New York City Area"	"New York University"	2016.9	"2016.12"	"   Recitation Leader for Elementary Statistics"	"   Greater New York City Area"	"Citi"	2017.3	"present"	"   Assistant Vice President"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"Treasury Services Analyst at J.P. Morgan"	"Greater New York City Area"	500	"New York University - Leonard N. Stern School of Business"	2013	"2017"	"   B.S. in Finance and Statistics"	""	"Nanjing Foreign Language School"	2009	"2013"	""	"   High School Diploma"	""	NA	NA	""	""	"China Construction Bank"	2014.5	"2014.6"	"   Business Development Intern"	"   Yangzhou, Jiangsu, China"	"Lacoste"	2015.6	"2015.8"	"   Accounts Payable Intern"	"   Greater New York City Area"	"NYU Stern School of Business"	2016.1	"2016.5"	"   Teaching Fellow"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"PhD Candidate in Economics at New York University"	"New York, New York"	205	"New York University"	2013	"2018"	"   Economics"	"   Doctor of Philosophy (Ph.D.)"	"Universitat AutÃ²noma de Barcelona"	2011	"2013"	"   Economics"	"   Master&#39;s Degree"	"EÃ¶tvÃ¶s LorÃ¡nd University"	2008	2011	"   Applied Economics"	"   Bachelor&#39;s Degree"	"New York University"	2015.9	"2015.12"	"   Teaching Assitant: Statistics"	""	"NYU Stern School of Business"	2016.1	"2016.5"	"   Teaching Fellow: Microeconomics"	""	"New York University"	2016.5	"2016.7"	"   Instructor: Industrial Organization (summer course)"	""	NA
"xxx"	"xxx"	"xxx"	"Investment Banking Analyst at UBS"	"New York, New York"	411	"New York University - Leonard N. Stern School of Business"	2013	"2017"	"   Finance and Business Economics"	"   Bachelor&#39;s degree"	"New York University"	2013	"2017"	"   Art History"	"   Minor"	"High School Affiliated to Fudan University"	2010	2013	""	"   High School Diploma"	"NYU Stern School of Business"	2013.9	"present"	"   Student"	"   Greater New York City Area"	"Chinese Students and Scholars Association at NYU"	2014.4	"2016.5"	"   Executive Secretary"	"   Greater New York City Area"	"Phi Chi Theta Business Fraternity"	2015.1	"present"	"   Vice President for External Affairs"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"Data Scientist at Aetna"	"New York, New York"	500	"NYU Center for Data Science"	2015	"2017"	"   Data Science"	"   Masterâs Degree"	"National Institute of Technology Karnataka"	2011	"2015"	"   Information Technology"	"   Bachelor of Technology (B.Tech.)"	"Sri Kumaran Children&#39;s Home Composite Pre-University College"	2009	2011	"   Science-PCMB"	"   Pre-University Education"	"R. R. Logic Systems Private Limited"	2013.5	"2013.7"	"   Summer Intern"	"   Bangalore"	"Goldman Sachs"	2014.5	"2014.7"	"   Summer Analyst (Technology)"	"   Bangalore"	"Altice USA"	2016.6	"2016.8"	"   Data Scientist Intern"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"FRM, Quantitative Strategies, Alternative Investments, Mortgage Prepayments, Derivatives &amp; Global Markets"	"Greater New York City Area"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Reuters"	1999	"2000"	"   Director, Risk Management"	"   New York"	"HypoVereinsbank"	2000	"2004"	"   Head of Active Credit Portfolio Management / Deputy Head of Asset Liability Management"	"   New York &amp; Munich"	"Hypo Real Estate Bank International"	2004	"2007"	"   Managing Director, Investment Strategies / Head of Risk Control"	"   Dublin &amp; New York"	NA
"xxx"	"xxx"	"xxx"	"PhD student in Statistics"	"Berkeley, California"	103	"University of California, Berkeley"	2017	"present"	"   Statistics"	""	"New York University"	2015	"2017"	"   Applied Statistics"	"   Masterâs Degree"	"Waseda University"	2011	2015	"   Applied Mathematics"	"   Bachelor of Engineering"	"Bunkyo Education Trust (NPO)"	2015.2	"2015.7"	"   Part Time English and Math Instructor"	"   Tokyo, Japan"	"New York University PRIISM Center"	2016.3	"2016.8"	"   Graduate Interviewer, Blogger"	"   New York"	"New York University PRIISM Center"	2016.5	"2017.6"	"   Research: Development and Validation of the Patient Health Questionnaire Using Optimal Test Assembly"	""	NA
"xxx"	"xxx"	"xxx"	"Graduate Trainee - Policy &amp; Strategy at Tamkeen  ØªÙÙÙÙ"	"United Arab Emirates"	500	"New York University Abu Dhabi"	2012	"2016"	"   Economics and Political Science"	"   Bachelor of Arts (BA)"	"Jakarta International School"	2006	"2012"	""	""	""	NA	NA	""	""	"Advancing Human Rights"	2014.5	"2014.8"	"   Digital Strategy Intern"	"   Greater New York City Area"	"Grupo Los Grobo S.A."	2014.9	"2014.12"	"   Project Management Intern"	"   Argentina"	"Solidiance"	2015.5	"2016.1"	"   Summer Analyst"	"   Abu Dhabi, United Arab Emirates"	NA
"xxx"	"xxx"	"xxx"	"Associate at PIMCO"	"Orange County, California Area"	500	"The International School Bangalore"	2010	"2012"	""	"   International Baccalaureate Diploma"	"Bishop Cotton Boys School"	1998	"2010"	""	"   ICSE Certificate"	"New York University - Leonard N. Stern School of Business"	NA	2016	"   Finance"	"   Bachelor&#39;s Degree"	"BRIDGEi2i Analytics Solutions"	2013.7	"2013.8"	"   Analytics Consulting Summer Intern"	"   Bengaluru Area, India"	"AGacquisitions Group"	2014.6	"2014.8"	"   Hedge Fund Summer Intern"	"   Bangalore Area, India"	"Standard Chartered Bank"	2015.6	"2015.8"	"   Summer Analyst"	"   Mumbai Area, India"	NA
"xxx"	"xxx"	"xxx"	"Investment Banking Analyst at Credit Suisse"	"New York, New York"	500	"New York University, Stern School of Business"	2012	"2016"	"   Finance and Statistics, Minor in Mathematics"	"   Bachelor&#39;s Degree"	"University of Toronto Schools"	2006	"2012"	""	"   High School"	""	NA	NA	""	""	"NYU Stern School of Business"	2012.9	"2015.12"	"   NYU Stern Undergraduate College Street Team Ambassador"	"   New York, NY"	"NYU Stern School of Business"	2014.9	"2015.12"	"   Teaching Fellow"	""	"Credit Suisse"	2015.6	"2015.8"	"   Investment Banking Summer Analyst"	"   Greater New York City Area"	NA
